season,event_key,match_number,is_playoff,red_team_1,red_team_2,blue_team_1,blue_team_2,red_score,blue_score,winner,red_opr_sum,blue_opr_sum,opr_favorite,opr_upset,red_elo_avg,blue_elo_avg,elo_favorite,elo_upset
2021,2021-TX-E03,28,False,5545,12601,24927,2714,82,154,blue,102.7,169.5,blue,False,1439.0,1526.0,blue,False
2021,2021-TX-E03,29,False,24927,21864,1222,5892,118,303,blue,119.9,240.7,blue,False,1482.0,1514.0,blue,False
2021,2021-TX-E03,30,False,21003,2639,8543,14691,105,246,blue,140.4,225.4,blue,False,1502.0,1510.0,blue,False
2021,2021-TX-E03,31,False,24927,12646,1222,5545,176,142,red,143.1,170.9,blue,True,1498.0,1449.0,red,False
2021,2021-TX-E03,32,False,23891,21003,17533,19635,139,144,blue,129.7,141.3,blue,False,1481.0,1467.0,red,True
2021,2021-TX-E03,33,False,23891,19635,16367,21762,77,227,blue,87.1,194.5,blue,False,1441.0,1500.0,blue,False
2021,2021-TX-E03,1,True,14699,10302,21762,17533,272,239,red,262.2,232.8,red,False,1604.0,1481.0,red,False
2021,2021-TX-E03,2,True,14699,10302,21762,17533,237,231,red,262.2,232.8,red,False,1604.0,1481.0,red,False
2021,2021-TX-E03,3,True,14699,10302,21762,17533,268,267,red,262.2,232.8,red,False,1604.0,1481.0,red,False
2021,2021-TX-E03,1,True,2714,5892,9351,16643,234,263,blue,254.0,209.3,red,True,1564.0,1513.0,red,True
2021,2021-TX-E03,2,True,2714,5892,9351,16643,246,224,red,254.0,209.3,red,False,1564.0,1513.0,red,False
2021,2021-TX-E03,1,True,14699,10302,2714,5892,250,231,red,262.2,254.0,red,False,1604.0,1564.0,red,False
2021,2021-TX-E03,2,True,14699,10302,2714,5892,268,252,red,262.2,254.0,red,False,1604.0,1564.0,red,False
2021,2021-TX-E03,3,True,14699,10302,2714,5892,263,251,red,262.2,254.0,red,False,1604.0,1564.0,red,False
2021,2021-TX-E02,1,False,18374,9428,12905,24841,302,263,red,275.2,251.4,red,False,1538.0,1539.0,blue,True
2021,2021-TX-E02,2,False,6451,17682,23204,9428,130,270,blue,132.9,293.6,blue,False,1494.0,1580.0,blue,False
2021,2021-TX-E02,3,False,24841,16724,8885,6451,184,154,red,191.8,188.5,red,False,1536.0,1490.0,red,False
2021,2021-TX-E02,4,False,9152,8885,24841,18899,159,289,blue,164.1,273.0,blue,False,1474.0,1551.0,blue,False
2021,2021-TX-E02,5,False,1786,18751,6451,18899,170,298,blue,173.4,267.5,blue,False,1466.0,1530.0,blue,False
2021,2021-TX-E02,6,False,3124,2780,8364,18899,174,266,blue,143.5,273.7,blue,False,1496.0,1544.0,blue,False
2021,2021-TX-E02,7,False,2780,2365,24841,9428,179,273,blue,188.5,266.0,blue,False,1523.0,1577.0,blue,False
2021,2021-TX-E02,8,False,16724,6034,18899,10747,152,225,blue,128.0,229.9,blue,False,1474.0,1504.0,blue,False
2021,2021-TX-E02,9,False,1786,10747,24841,18374,174,254,blue,139.5,258.0,blue,False,1463.0,1522.0,blue,False
2021,2021-TX-E02,10,False,18751,1786,6034,18899,188,184,red,173.4,209.1,blue,True,1466.0,1490.0,blue,True
2021,2021-TX-E02,11,False,6034,23204,18899,1786,219,198,red,212.6,206.8,red,False,1504.0,1499.0,red,False
2021,2021-TX-E02,12,False,9428,6034,1786,3124,178,105,red,202.2,129.1,red,False,1515.0,1474.0,red,False
2021,2021-TX-E02,13,False,21987,10747,2780,6451,119,183,blue,105.8,191.6,blue,False,1480.0,1510.0,blue,False
2021,2021-TX-E02,14,False,16724,24841,8364,10465,187,150,red,191.8,161.3,red,False,1536.0,1493.0,red,False
2021,2021-TX-E02,15,False,9152,23204,8885,6034,268,154,red,246.5,130.1,red,False,1528.0,1450.0,red,False
2021,2021-TX-E02,16,False,24841,18588,2365,8364,185,235,blue,178.1,241.0,blue,False,1521.0,1546.0,blue,False
2021,2021-TX-E02,17,False,9152,6034,2780,9428,152,202,blue,155.0,214.3,blue,False,1462.0,1547.0,blue,False
2021,2021-TX-E02,18,False,18588,9428,6451,8885,213,180,red,195.3,188.5,red,False,1537.0,1490.0,red,False
2021,2021-TX-E02,19,False,2365,6034,6451,8364,181,269,blue,176.4,244.1,blue,False,1492.0,1533.0,blue,False
2021,2021-TX-E02,20,False,18751,8885,23204,16724,217,195,red,184.8,219.5,blue,True,1468.0,1540.0,blue,True
2021,2021-TX-E02,21,False,9152,10465,2365,8275,112,174,blue,130.7,163.1,blue,False,1462.0,1514.0,blue,False
2021,2021-TX-E02,22,False,18751,17682,9428,1786,140,202,blue,129.1,199.8,blue,False,1472.0,1525.0,blue,False
2021,2021-TX-E02,23,False,1786,3124,10465,23204,130,233,blue,129.1,188.2,blue,False,1474.0,1504.0,blue,False
2021,2021-TX-E02,24,False,16252,12905,8275,10747,223,103,red,220.8,128.5,red,False,1501.0,1475.0,red,False
2021,2021-TX-E02,25,False,12905,3124,10465,18374,184,147,red,197.8,169.8,red,False,1504.0,1461.0,red,False
2021,2021-TX-E02,26,False,8275,10465,24841,21987,98,124,blue,83.4,148.9,blue,False,1461.0,1528.0,blue,False
2021,2021-TX-E02,27,False,10465,6034,21987,16724,90,105,blue,96.7,91.9,red,True,1438.0,1502.0,blue,False
2021,2021-TX-E02,28,False,10747,9152,16252,21987,181,117,red,175.8,118.4,red,False,1477.0,1489.0,blue,True
2021,2021-TX-E02,29,False,16252,6451,18751,10747,212,182,red,212.8,196.5,red,False,1501.0,1471.0,red,False
2021,2021-TX-E02,30,False,9428,3124,23204,18588,219,181,red,212.5,205.7,red,False,1541.0,1525.0,red,False
2021,2021-TX-E02,1,True,9428,18751,23204,2365,298,299,blue,256.8,267.9,blue,False,1533.0,1557.0,blue,False
2021,2021-TX-E02,2,True,9428,18751,23204,2365,257,283,blue,256.8,267.9,blue,False,1533.0,1557.0,blue,False
2021,2021-TX-E02,3,True,9428,18751,23204,2365,274,297,blue,256.8,267.9,blue,False,1533.0,1557.0,blue,False
2021,2021-TX-E02,1,True,18374,16252,18899,8364,296,277,red,227.5,273.7,blue,True,1484.0,1544.0,blue,True
2021,2021-TX-E02,2,True,18374,16252,18899,8364,271,271,blue,227.5,273.7,blue,False,1484.0,1544.0,blue,False
2021,2021-TX-E02,3,True,18374,16252,18899,8364,256,292,blue,227.5,273.7,blue,False,1484.0,1544.0,blue,False
2021,2021-TX-E02,1,True,9428,18751,18374,16252,288,247,red,256.8,227.5,red,False,1533.0,1484.0,red,False
2021,2021-TX-E02,2,True,9428,18751,18374,16252,261,250,red,256.8,227.5,red,False,1533.0,1484.0,red,False
2021,2021-TX-E02,3,True,9428,18751,18374,16252,269,284,blue,256.8,227.5,red,True,1533.0,1484.0,red,True
2021,2021-TX-E01,1,False,2908,20791,9874,23460,134,183,blue,122.2,190.1,blue,False,1469.0,1476.0,blue,False
2021,2021-TX-E01,2,False,7586,7252,2349,14305,161,174,blue,182.3,189.7,blue,False,1554.0,1533.0,red,True
2021,2021-TX-E01,3,False,21018,14305,1590,8643,204,171,red,191.2,163.5,red,False,1529.0,1456.0,red,False
2021,2021-TX-E01,4,False,23460,15489,4304,14305,178,228,blue,188.6,247.8,blue,False,1490.0,1604.0,blue,False
2021,2021-TX-E01,5,False,10800,23517,5583,9874,184,222,blue,182.6,217.9,blue,False,1478.0,1544.0,blue,False
2021,2021-TX-E01,6,False,2506,2349,15489,5583,143,228,blue,138.6,216.4,blue,False,1488.0,1559.0,blue,False
2021,2021-TX-E01,7,False,20791,7009,9582,8451,110,179,blue,117.8,172.9,blue,False,1451.0,1541.0,blue,False
2021,2021-TX-E01,8,False,8643,2506,11878,9582,175,241,blue,179.5,250.1,blue,False,1477.0,1562.0,blue,False
2021,2021-TX-E01,9,False,3755,7613,8643,7009,222,175,red,231.9,176.0,red,False,1517.0,1450.0,red,False
2021,2021-TX-E01,10,False,1590,5583,20791,21018,152,121,red,147.1,141.0,red,False,1507.0,1495.0,red,False
2021,2021-TX-E01,11,False,2908,2728,7613,8643,189,219,blue,196.3,233.8,blue,False,1469.0,1510.0,blue,False
2021,2021-TX-E01,12,False,9874,7252,5583,7586,185,224,blue,173.7,226.5,blue,False,1496.0,1603.0,blue,False
2021,2021-TX-E01,13,False,8451,7009,14305,11878,100,259,blue,110.3,242.0,blue,False,1463.0,1556.0,blue,False
2021,2021-TX-E01,14,False,18768,7009,8451,20791,139,146,blue,129.3,114.7,red,True,1434.0,1500.0,blue,False
2021,2021-TX-E01,15,False,24577,18579,7586,9582,61,278,blue,84.3,242.9,blue,False,1485.0,1593.0,blue,False
2021,2021-TX-E01,16,False,7586,20791,1590,10800,202,154,red,184.6,155.0,red,False,1553.0,1471.0,red,False
2021,2021-TX-E01,17,False,24577,23460,11878,9582,116,267,blue,110.0,250.1,blue,False,1460.0,1562.0,blue,False
2021,2021-TX-E01,18,False,2349,7586,3755,7009,190,184,red,202.0,174.1,red,False,1564.0,1457.0,red,False
2021,2021-TX-E01,19,False,14305,11878,2728,23517,235,216,red,242.0,207.0,red,False,1556.0,1464.0,red,False
2021,2021-TX-E01,20,False,9874,8451,20791,11878,148,169,blue,168.6,191.9,blue,False,1506.0,1522.0,blue,False
2021,2021-TX-E01,21,False,7252,9582,15489,24577,170,161,red,178.1,148.4,red,False,1530.0,1499.0,red,False
2021,2021-TX-E01,22,False,14305,23517,10800,9874,184,223,blue,183.0,225.8,blue,False,1498.0,1508.0,blue,False
2021,2021-TX-E01,23,False,5583,9582,7009,7252,197,115,red,222.2,115.4,red,False,1579.0,1452.0,red,False
2021,2021-TX-E01,24,False,2728,18579,23517,9874,208,202,red,184.6,186.8,blue,True,1495.0,1471.0,red,False
2021,2021-TX-E01,25,False,7613,8451,17099,1590,167,149,red,168.1,156.0,red,False,1523.0,1467.0,red,False
2021,2021-TX-E01,26,False,5583,2349,1590,7613,198,164,red,181.3,158.7,red,False,1549.0,1480.0,red,False
2021,2021-TX-E01,27,False,9582,5583,20791,11878,227,182,red,222.2,191.9,red,False,1579.0,1522.0,red,False
2021,2021-TX-E01,28,False,2728,23517,2349,23460,202,160,red,207.0,153.4,red,False,1464.0,1481.0,blue,True
2021,2021-TX-E01,29,False,15831,7613,10800,8643,194,243,blue,194.0,230.1,blue,False,1508.0,1501.0,red,True
2021,2021-TX-E01,30,False,9582,2908,7252,17099,176,189,blue,180.5,170.5,red,True,1510.0,1499.0,red,True
2021,2021-TX-E01,31,False,18768,1590,24577,14305,106,152,blue,116.8,146.2,blue,False,1441.0,1512.0,blue,False
2021,2021-TX-E01,32,False,7586,11878,5583,23460,267,184,red,254.3,177.9,red,False,1587.0,1520.0,red,False
2021,2021-TX-E01,33,False,1590,18768,8451,17099,118,174,blue,116.8,165.4,blue,False,1441.0,1510.0,blue,False
2021,2021-TX-E01,34,False,23517,5583,7586,21018,153,190,blue,174.7,203.5,blue,False,1514.0,1560.0,blue,False
2021,2021-TX-E01,35,False,15489,10800,17099,2728,215,227,blue,224.3,247.0,blue,False,1522.0,1497.0,red,True
2021,2021-TX-E01,36,False,21018,7613,7586,9582,215,227,blue,194.4,242.9,blue,False,1517.0,1593.0,blue,False
2021,2021-TX-E01,37,False,8451,14305,5583,11878,151,236,blue,164.9,233.7,blue,False,1534.0,1572.0,blue,False
2021,2021-TX-E01,1,True,4304,7613,17099,9582,275,266,red,251.0,231.2,red,False,1593.0,1538.0,red,False
2021,2021-TX-E01,2,True,4304,7613,17099,9582,257,245,red,251.0,231.2,red,False,1593.0,1538.0,red,False
2021,2021-TX-E01,1,True,11878,2728,7586,10800,256,289,blue,266.0,234.4,red,True,1522.0,1567.0,blue,False
2021,2021-TX-E01,2,True,11878,2728,7586,10800,246,263,blue,266.0,234.4,red,True,1522.0,1567.0,blue,False
2021,2021-TX-E01,1,True,4304,7613,11878,2728,286,252,red,251.0,266.0,blue,True,1593.0,1522.0,red,False
2021,2021-TX-E01,2,True,4304,7613,11878,2728,233,242,blue,251.0,266.0,blue,False,1593.0,1522.0,red,True
2021,2021-TX-E01,3,True,4304,7613,11878,2728,282,277,red,251.0,266.0,blue,True,1593.0,1522.0,red,False
2122,2122-TX-E01,1,False,20616,21145,13185,5870,173,177,blue,160.0,189.0,blue,False,1476.0,1524.0,blue,False
2122,2122-TX-E01,2,False,1705,21145,5040,6376,265,127,red,228.8,142.9,red,False,1553.0,1427.0,red,False
2122,2122-TX-E01,3,False,13185,8088,1705,10282,180,236,blue,181.9,227.6,blue,False,1478.0,1548.0,blue,False
2122,2122-TX-E01,4,False,17306,5040,13185,20616,165,95,red,118.1,111.9,red,False,1429.0,1447.0,blue,True
2122,2122-TX-E01,5,False,8088,6376,21145,5040,191,158,red,207.4,165.5,red,False,1479.0,1455.0,red,False
2122,2122-TX-E01,6,False,17306,1705,20616,5870,173,164,red,181.3,145.9,red,False,1527.0,1507.0,red,False
2122,2122-TX-E01,7,False,5040,13185,5870,8088,136,202,blue,117.4,216.0,blue,False,1426.0,1538.0,blue,False
2122,2122-TX-E01,8,False,1705,4732,5040,17306,137,74,red,151.3,118.1,red,False,1546.0,1429.0,red,False
2122,2122-TX-E01,9,False,5040,13185,6376,5870,120,242,blue,117.4,214.5,blue,False,1426.0,1525.0,blue,False
2122,2122-TX-E01,10,False,21145,4732,20616,17306,165,104,red,173.6,112.5,red,False,1516.0,1450.0,red,False
2122,2122-TX-E01,11,False,5870,1705,8088,20616,222,175,red,214.7,138.9,red,False,1584.0,1461.0,red,False
2122,2122-TX-E01,12,False,5870,11296,10282,4732,195,164,red,226.3,172.4,red,False,1564.0,1510.0,red,False
2122,2122-TX-E01,13,False,1705,5040,21145,20616,109,122,blue,143.2,160.0,blue,False,1485.0,1476.0,red,True
2122,2122-TX-E01,14,False,4732,11296,5870,17306,182,194,blue,162.9,189.6,blue,False,1527.0,1527.0,blue,False
2122,2122-TX-E01,15,False,11296,4732,8088,20616,175,135,red,162.9,138.9,red,False,1527.0,1461.0,red,False
2122,2122-TX-E01,1,True,6376,17306,21145,5870,230,240,blue,181.1,237.1,blue,False,1468.0,1553.0,blue,False
2122,2122-TX-E01,2,True,6376,17306,21145,5870,205,230,blue,181.1,237.1,blue,False,1468.0,1553.0,blue,False
2122,2122-TX-E01,3,True,6376,17306,21145,5870,256,218,red,181.1,237.1,blue,True,1468.0,1553.0,blue,True
2122,2122-TX-E01,1,True,10282,13185,11296,1705,231,245,blue,201.8,218.0,blue,False,1488.0,1564.0,blue,False
2122,2122-TX-E01,2,True,10282,13185,11296,1705,217,221,blue,201.8,218.0,blue,False,1488.0,1564.0,blue,False
2122,2122-TX-E01,1,True,6376,17306,10282,13185,227,235,blue,181.1,201.8,blue,False,1468.0,1488.0,blue,False
2122,2122-TX-E01,2,True,6376,17306,10282,13185,235,242,blue,181.1,201.8,blue,False,1468.0,1488.0,blue,False
2122,2122-TX-E01,3,True,6376,17306,10282,13185,187,239,blue,181.1,201.8,blue,False,1468.0,1488.0,blue,False
2122,2122-TX-E04,1,False,10697,1944,10056,15573,187,215,blue,185.2,193.0,blue,False,1495.0,1531.0,blue,False
2122,2122-TX-E04,2,False,5931,9099,10056,21750,204,118,red,210.4,144.4,red,False,1547.0,1468.0,red,False
2122,2122-TX-E04,3,False,21590,10697,7113,1907,126,116,red,133.1,140.4,blue,True,1482.0,1459.0,red,False
2122,2122-TX-E04,4,False,6235,8849,8600,8143,214,184,red,216.4,188.3,red,False,1535.0,1491.0,red,False
2122,2122-TX-E04,5,False,19455,4336,5931,9338,173,71,red,166.1,117.0,red,False,1504.0,1491.0,red,False
2122,2122-TX-E04,6,False,4073,15571,9099,21750,214,196,red,252.2,191.3,red,False,1546.0,1495.0,red,False
2122,2122-TX-E04,7,False,10697,8143,5931,1944,179,181,blue,153.3,191.4,blue,False,1461.0,1525.0,blue,False
2122,2122-TX-E04,8,False,10056,5931,1907,15573,157,178,blue,163.6,192.6,blue,False,1520.0,1499.0,red,True
2122,2122-TX-E04,9,False,21337,4336,9099,15571,140,215,blue,144.0,226.0,blue,False,1496.0,1556.0,blue,False
2122,2122-TX-E04,10,False,4073,10056,24681,8078,258,164,red,234.9,183.7,red,False,1528.0,1472.0,red,False
2122,2122-TX-E04,11,False,21590,8849,5931,9338,117,168,blue,147.1,117.0,red,True,1495.0,1491.0,red,True
2122,2122-TX-E04,12,False,8849,9338,7113,15573,96,198,blue,124.7,171.9,blue,False,1475.0,1510.0,blue,False
2122,2122-TX-E04,13,False,21750,24681,9099,6235,185,243,blue,185.5,253.8,blue,False,1450.0,1570.0,blue,False
2122,2122-TX-E04,14,False,10056,10697,8600,15571,137,214,blue,157.4,209.7,blue,False,1490.0,1538.0,blue,False
2122,2122-TX-E04,15,False,8849,5931,21337,7113,195,128,red,173.0,124.1,red,False,1513.0,1469.0,red,False
2122,2122-TX-E04,16,False,4336,4073,15571,9338,246,144,red,233.7,132.6,red,False,1534.0,1500.0,red,False
2122,2122-TX-E04,17,False,15573,8143,15571,9338,174,145,red,188.9,132.6,red,False,1502.0,1500.0,red,False
2122,2122-TX-E04,18,False,6235,9099,4336,19455,267,150,red,253.8,166.1,red,False,1570.0,1504.0,red,False
2122,2122-TX-E04,19,False,10056,15573,8078,1907,191,162,red,193.0,142.3,red,False,1531.0,1459.0,red,False
2122,2122-TX-E04,20,False,8143,4336,15571,5931,159,183,blue,156.6,180.9,blue,False,1488.0,1538.0,blue,False
2122,2122-TX-E04,21,False,21590,15573,4073,4336,176,225,blue,168.8,233.7,blue,False,1522.0,1534.0,blue,False
2122,2122-TX-E04,22,False,8849,21590,21750,8143,177,151,red,147.1,140.3,red,False,1495.0,1439.0,red,False
2122,2122-TX-E04,23,False,8849,19455,15571,1907,186,198,blue,176.7,178.8,blue,False,1491.0,1498.0,blue,False
2122,2122-TX-E04,24,False,1944,7113,4336,4073,163,241,blue,168.7,233.7,blue,False,1495.0,1534.0,blue,False
2122,2122-TX-E04,25,False,21750,24681,9099,10056,197,219,blue,185.5,208.7,blue,False,1450.0,1538.0,blue,False
2122,2122-TX-E04,26,False,4073,8143,24681,5931,235,199,red,230.8,204.6,red,False,1500.0,1502.0,blue,True
2122,2122-TX-E04,27,False,8143,15573,24681,1944,165,245,blue,188.9,230.7,blue,False,1502.0,1498.0,red,True
2122,2122-TX-E04,1,True,4073,1907,6235,8600,232,238,blue,234.4,237.5,blue,False,1497.0,1551.0,blue,False
2122,2122-TX-E04,2,True,4073,1907,6235,8600,205,231,blue,234.4,237.5,blue,False,1497.0,1551.0,blue,False
2122,2122-TX-E04,1,True,9099,15573,24681,1944,237,240,blue,239.8,230.7,red,True,1557.0,1498.0,red,True
2122,2122-TX-E04,2,True,9099,15573,24681,1944,244,243,red,239.8,230.7,red,False,1557.0,1498.0,red,False
2122,2122-TX-E04,3,True,9099,15573,24681,1944,232,233,blue,239.8,230.7,red,True,1557.0,1498.0,red,True
2122,2122-TX-E04,1,True,4073,1907,9099,15573,248,248,blue,234.4,239.8,blue,False,1497.0,1557.0,blue,False
2122,2122-TX-E04,2,True,4073,1907,9099,15573,243,259,blue,234.4,239.8,blue,False,1497.0,1557.0,blue,False
2122,2122-TX-E03,1,False,1302,23753,21096,15737,188,183,red,150.8,193.0,blue,True,1483.0,1553.0,blue,True
2122,2122-TX-E03,2,False,17586,22399,24581,17939,167,254,blue,171.2,233.0,blue,False,1486.0,1539.0,blue,False
2122,2122-TX-E03,3,False,21096,10469,24581,1113,237,142,red,232.8,152.4,red,False,1560.0,1537.0,red,False
2122,2122-TX-E03,4,False,17586,23753,10567,6609,133,126,red,137.3,126.0,red,False,1513.0,1442.0,red,False
2122,2122-TX-E03,5,False,23753,9691,20130,24581,166,195,blue,181.1,206.0,blue,False,1504.0,1552.0,blue,False
2122,2122-TX-E03,6,False,20130,22399,17586,9691,235,145,red,226.5,136.4,red,False,1516.0,1476.0,red,False
2122,2122-TX-E03,7,False,6609,21096,24581,1823,178,198,blue,158.2,197.6,blue,False,1489.0,1530.0,blue,False
2122,2122-TX-E03,8,False,24581,15737,23753,1302,185,123,red,186.5,150.8,red,False,1544.0,1483.0,red,False
2122,2122-TX-E03,9,False,9691,24581,21096,24144,190,161,red,194.5,162.2,red,False,1513.0,1522.0,blue,True
2122,2122-TX-E03,10,False,15737,24581,1823,6609,191,158,red,186.5,140.6,red,False,1544.0,1451.0,red,False
2122,2122-TX-E03,11,False,3757,1302,10469,1823,156,198,blue,155.1,215.2,blue,False,1454.0,1522.0,blue,False
2122,2122-TX-E03,12,False,9691,6609,21096,20130,129,215,blue,137.4,212.5,blue,False,1434.0,1561.0,blue,False
2122,2122-TX-E03,13,False,24581,9691,22399,21096,196,233,blue,194.5,235.8,blue,False,1513.0,1532.0,blue,False
2122,2122-TX-E03,14,False,1302,3757,21096,17939,159,242,blue,155.1,239.5,blue,False,1454.0,1548.0,blue,False
2122,2122-TX-E03,15,False,3789,1302,3757,1113,114,147,blue,104.7,143.3,blue,False,1447.0,1500.0,blue,False
2122,2122-TX-E03,16,False,21096,23753,22399,24144,216,194,red,201.9,176.2,red,False,1559.0,1477.0,red,False
2122,2122-TX-E03,17,False,22399,6609,21096,23753,153,182,blue,172.3,201.9,blue,False,1444.0,1559.0,blue,False
2122,2122-TX-E03,18,False,1113,3757,24144,1823,150,144,red,143.3,144.5,blue,True,1500.0,1483.0,red,False
2122,2122-TX-E03,19,False,24144,21096,1302,6609,146,107,red,162.2,107.1,red,False,1522.0,1412.0,red,False
2122,2122-TX-E03,20,False,23753,3757,15737,21096,171,200,blue,186.3,193.0,blue,False,1513.0,1553.0,blue,False
2122,2122-TX-E03,21,False,9691,23753,17939,1302,199,165,red,181.1,188.4,blue,True,1504.0,1471.0,red,False
2122,2122-TX-E03,22,False,10469,23753,6609,3789,226,83,red,212.9,92.3,red,False,1542.0,1436.0,red,False
2122,2122-TX-E03,1,True,22399,10567,10469,24581,224,228,blue,203.6,226.3,blue,False,1486.0,1551.0,blue,False
2122,2122-TX-E03,2,True,22399,10567,10469,24581,236,215,red,203.6,226.3,blue,True,1486.0,1551.0,blue,True
2122,2122-TX-E03,1,True,17939,21096,3757,20130,232,261,blue,239.5,196.9,red,True,1548.0,1515.0,red,True
2122,2122-TX-E03,2,True,17939,21096,3757,20130,268,219,red,239.5,196.9,red,False,1548.0,1515.0,red,False
2122,2122-TX-E03,1,True,22399,10567,17939,21096,247,236,red,203.6,239.5,blue,True,1486.0,1548.0,blue,True
2122,2122-TX-E03,2,True,22399,10567,17939,21096,245,254,blue,203.6,239.5,blue,False,1486.0,1548.0,blue,False
2122,2122-TX-E02,1,False,11682,9755,21469,17659,251,174,red,245.3,175.8,red,False,1507.0,1480.0,red,False
2122,2122-TX-E02,2,False,6906,9755,3623,4304,215,259,blue,197.1,234.2,blue,False,1489.0,1605.0,blue,False
2122,2122-TX-E02,3,False,21469,4304,3572,23645,201,191,red,178.2,196.8,blue,True,1560.0,1535.0,red,False
2122,2122-TX-E02,4,False,3623,19104,6282,9756,151,163,blue,139.3,174.3,blue,False,1479.0,1515.0,blue,False
2122,2122-TX-E02,5,False,15393,9755,4304,19104,147,208,blue,149.9,178.1,blue,False,1503.0,1527.0,blue,False
2122,2122-TX-E02,6,False,22097,19771,12579,21469,232,107,red,202.2,88.2,red,False,1543.0,1442.0,red,False
2122,2122-TX-E02,7,False,17659,6282,24242,4331,172,184,blue,187.3,198.7,blue,False,1480.0,1526.0,blue,False
2122,2122-TX-E02,8,False,17659,5416,4304,11682,234,281,blue,257.3,266.9,blue,False,1473.0,1588.0,blue,False
2122,2122-TX-E02,9,False,6906,11227,9756,23645,208,267,blue,226.1,254.8,blue,False,1483.0,1564.0,blue,False
2122,2122-TX-E02,10,False,15902,4331,22347,17659,297,225,red,257.1,229.4,red,False,1493.0,1490.0,red,False
2122,2122-TX-E02,11,False,19102,4304,9755,11227,255,286,blue,271.7,258.8,red,True,1557.0,1484.0,red,True
2122,2122-TX-E02,12,False,19771,5416,11227,9756,216,255,blue,205.3,264.9,blue,False,1465.0,1519.0,blue,False
2122,2122-TX-E02,13,False,22347,6282,3572,21469,155,93,red,148.5,104.8,red,False,1479.0,1484.0,blue,True
2122,2122-TX-E02,14,False,21469,19104,15393,19771,100,115,blue,83.3,117.1,blue,False,1434.0,1497.0,blue,False
2122,2122-TX-E02,15,False,6906,19102,7590,9755,220,174,red,217.4,177.2,red,False,1474.0,1481.0,blue,True
2122,2122-TX-E02,16,False,3623,4304,9756,19104,245,149,red,234.2,162.7,red,False,1605.0,1480.0,red,False
2122,2122-TX-E02,17,False,11227,7590,4304,5416,207,317,blue,206.2,259.7,blue,False,1475.0,1553.0,blue,False
2122,2122-TX-E02,18,False,24242,4331,5416,12579,201,167,red,198.7,169.7,red,False,1526.0,1435.0,red,False
2122,2122-TX-E02,19,False,4331,19104,6906,4304,173,250,blue,185.8,218.7,blue,False,1469.0,1570.0,blue,False
2122,2122-TX-E02,20,False,22097,21469,19104,15902,148,146,red,161.8,154.5,red,False,1538.0,1425.0,red,False
2122,2122-TX-E02,21,False,17659,3623,19771,22097,240,184,red,231.8,202.2,red,False,1525.0,1543.0,blue,True
2122,2122-TX-E02,22,False,19104,6282,3572,9756,87,198,blue,94.8,184.1,blue,False,1435.0,1530.0,blue,False
2122,2122-TX-E02,23,False,15902,7590,4331,9756,146,274,blue,175.2,265.3,blue,False,1460.0,1549.0,blue,False
2122,2122-TX-E02,24,False,4304,3623,22347,15902,252,206,red,234.2,208.2,red,False,1605.0,1469.0,red,False
2122,2122-TX-E02,25,False,17659,15393,19104,6906,174,110,red,169.1,123.8,red,False,1504.0,1444.0,red,False
2122,2122-TX-E02,26,False,6282,19102,23645,9755,204,231,blue,188.4,248.6,blue,False,1466.0,1530.0,blue,False
2122,2122-TX-E02,27,False,19102,19104,22097,23645,195,268,blue,176.8,253.8,blue,False,1431.0,1589.0,blue,False
2122,2122-TX-E02,28,False,4304,3623,9755,4331,240,232,red,234.2,259.1,blue,True,1605.0,1514.0,red,False
2122,2122-TX-E02,29,False,19771,5416,7590,17659,191,228,blue,205.3,196.4,red,True,1465.0,1482.0,blue,False
2122,2122-TX-E02,30,False,24242,6282,4331,3572,120,211,blue,107.7,207.3,blue,False,1492.0,1519.0,blue,False
2122,2122-TX-E02,1,True,4304,11682,19102,4331,277,294,blue,266.9,279.4,blue,False,1588.0,1500.0,red,True
2122,2122-TX-E02,2,True,4304,11682,19102,4331,303,275,red,266.9,279.4,blue,True,1588.0,1500.0,red,False
2122,2122-TX-E02,3,True,4304,11682,19102,4331,303,249,red,266.9,279.4,blue,True,1588.0,1500.0,red,False
2122,2122-TX-E02,1,True,23645,22097,11227,15902,259,251,red,253.8,256.8,blue,True,1589.0,1463.0,red,False
2122,2122-TX-E02,2,True,23645,22097,11227,15902,279,276,red,253.8,256.8,blue,True,1589.0,1463.0,red,False
2122,2122-TX-E02,1,True,4304,11682,23645,22097,281,255,red,266.9,253.8,red,False,1588.0,1589.0,blue,True
2122,2122-TX-E02,2,True,4304,11682,23645,22097,270,293,blue,266.9,253.8,red,True,1588.0,1589.0,blue,False
2122,2122-TX-E02,3,True,4304,11682,23645,22097,272,289,blue,266.9,253.8,red,True,1588.0,1589.0,blue,False
2223,2223-TX-E04,1,False,19305,15117,21332,15409,194,157,red,219.9,170.3,red,False,1499.0,1516.0,blue,True
2223,2223-TX-E04,2,False,11675,9141,22032,15591,269,128,red,283.8,123.9,red,False,1567.0,1454.0,red,False
2223,2223-TX-E04,3,False,13880,10709,15591,1410,288,147,red,278.7,144.7,red,False,1549.0,1441.0,red,False
2223,2223-TX-E04,4,False,15591,18328,20780,22032,152,182,blue,147.6,175.8,blue,False,1432.0,1512.0,blue,False
2223,2223-TX-E04,5,False,15970,3326,11675,21332,182,219,blue,160.6,236.0,blue,False,1461.0,1571.0,blue,False
